materialId,lotId,categoryId,subCategoryId,description,imageRefs,approxWeightKg,unit,quantity,condition,sourceType,estimatedValueInr,classificationSource,createdAt
MAT_000499,LOT_00258,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/511dc529c483.jpg,37.07,kg,1,partially_dismantled,street_pickup,8200.4,recycler_corrected,2025-12-04T16:05:00.000Z
MAT_000500,LOT_00259,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/fcb9f7a972c2.jpg,22.11,kg,1,intact,repair_shop,4644.87,collector,2026-01-15T10:42:00.000Z
MAT_000501,LOT_00259,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/cec38266b1f4.jpg,5.21,kg,3,intact,shop,797.44,collector,2026-01-15T10:42:00.000Z
MAT_000502,LOT_00259,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/33b1ac3c4b8b.jpg,7.22,kg,1,broken,repair_shop,1243.76,collector,2026-01-15T10:42:00.000Z
MAT_000503,LOT_00260,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/d71ed6b39441.jpg,0.1,kg,3,partially_dismantled,repair_shop,167.85,collector,2025-09-02T15:03:00.000Z
MAT_000504,LOT_00261,cable,cable_copper_house,,synthetic://images/cable_copper_house/0098b404f526.jpg,37.63,kg,1,broken,household,12357.76,collector,2025-10-17T14:15:00.000Z
MAT_000505,LOT_00262,battery,battery_button_cell,,synthetic://images/battery_button_cell/2b38124ac667.jpg,41.06,kg,1,partially_dismantled,repair_shop,4092.72,collector,2026-03-29T12:15:00.000Z
MAT_000506,LOT_00263,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/275ab5afb9b6.jpg,23.51,kg,1,partially_dismantled,aggregator,650.96,collector,2025-12-03T12:12:00.000Z
MAT_000507,LOT_00264,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/b8dcf3cbaf41.jpg,0.08,kg,5,intact,office,334.61,collector,2025-11-18T16:45:00.000Z
MAT_000508,LOT_00264,crt,crt_yoke,,synthetic://images/crt_yoke/1871d2cbf061.jpg,1.82,kg,3,intact,repair_shop,133.01,collector,2025-11-18T16:45:00.000Z
MAT_000509,LOT_00265,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/9d52de65a499.jpg,9.41,kg,1,broken,office,91.36,collector,2026-08-18T07:19:00.000Z
MAT_000510,LOT_00265,cable,cable_data_thin,,synthetic://images/cable_data_thin/9a2da89d39d1.jpg,15.15,kg,1,partially_dismantled,repair_shop,2391.53,collector,2026-08-18T07:19:00.000Z
MAT_000511,LOT_00265,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/32aa72df860f.jpg,3.43,kg,2,partially_dismantled,household,512.49,collector,2026-08-18T07:19:00.000Z
MAT_000512,LOT_00266,lcd_panel,lcd_monitor_panel,,synthetic://images/lcd_monitor_panel/f5987d9acf3e.jpg,3.01,kg,1,intact,shop,81.33,collector,2025-09-17T12:24:00.000Z
MAT_000513,LOT_00267,battery,battery_button_cell,,synthetic://images/battery_button_cell/7b830628417a.jpg,4.33,kg,1,partially_dismantled,office,506.8,collector,2026-03-25T19:48:00.000Z
MAT_000514,LOT_00267,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/8d79a68853b2.jpg,0.21,kg,9,partially_dismantled,aggregator,356.63,collector,2026-03-25T19:48:00.000Z
MAT_000515,LOT_00267,cable,cable_data_thin,,synthetic://images/cable_data_thin/56cbbcb6a468.jpg,4.9,kg,1,intact,shop,710.21,collector,2026-03-25T19:48:00.000Z
MAT_000516,LOT_00267,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/68a0f00a6b06.jpg,2.94,kg,6,intact,household,767.08,collector,2026-03-25T19:48:00.000Z
MAT_000517,LOT_00268,crt,crt_yoke,,synthetic://images/crt_yoke/b9b1d5d77db2.jpg,7.03,kg,10,intact,office,512.98,collector,2025-11-21T19:46:00.000Z
MAT_000518,LOT_00269,battery,battery_button_cell,,synthetic://images/battery_button_cell/1e73292c0710.jpg,40.06,kg,1,broken,repair_shop,3116.73,collector,2025-12-10T14:57:00.000Z
MAT_000519,LOT_00270,cable,cable_copper_house,,synthetic://images/cable_copper_house/51ddd9641948.jpg,40.3,kg,1,partially_dismantled,shop,19318.07,recycler_corrected,2025-10-31T17:10:00.000Z
MAT_000520,LOT_00271,lcd_panel,lcd_tv_panel,,synthetic://images/lcd_tv_panel/d12f325199ae.jpg,97.51,kg,10,intact,street_pickup,2153.33,recycler_corrected,2026-01-12T09:51:00.000Z
MAT_000521,LOT_00271,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/59e42dd12057.jpg,22.23,kg,7,partially_dismantled,repair_shop,3912.04,collector,2026-01-12T09:51:00.000Z
MAT_000522,LOT_00272,cable,cable_copper_house,,synthetic://images/cable_copper_house/484c0c36a493.jpg,12.88,kg,1,partially_dismantled,household,5182.94,collector,2026-09-01T19:03:00.000Z
MAT_000523,LOT_00272,lcd_panel,lcd_tv_panel,,synthetic://images/lcd_tv_panel/03e6aeb1bbe4.jpg,30.65,kg,3,partially_dismantled,shop,717.35,collector,2026-09-01T19:03:00.000Z
MAT_000524,LOT_00272,lcd_panel,lcd_laptop_panel,,synthetic://images/lcd_laptop_panel/4a0971d6923c.jpg,3.55,kg,7,intact,aggregator,167.52,recycler_corrected,2026-09-01T19:03:00.000Z
MAT_000525,LOT_00273,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/164f4fad67fb.jpg,5.71,kg,11,partially_dismantled,household,441.99,collector,2026-02-17T18:59:00.000Z
MAT_000526,LOT_00273,cable,cable_copper_house,,synthetic://images/cable_copper_house/f32db952906d.jpg,8.21,kg,1,intact,office,3721.76,collector,2026-02-17T18:59:00.000Z
MAT_000527,LOT_00274,crt,crt_yoke,,synthetic://images/crt_yoke/159746db8944.jpg,2.99,kg,4,wet,aggregator,154.88,collector,2026-08-17T18:07:00.000Z
MAT_000528,LOT_00275,cable,cable_aluminium,,synthetic://images/cable_aluminium/7cb207c26fa8.jpg,30.7,kg,1,intact,shop,4259.63,collector,2025-09-20T13:55:00.000Z
MAT_000529,LOT_00275,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/e28de28ea40e.jpg,4.85,kg,11,wet,repair_shop,256.87,collector,2025-09-20T13:55:00.000Z
MAT_000530,LOT_00276,crt,crt_monitor,,synthetic://images/crt_monitor/6cddb4f83ff5.jpg,29.88,kg,2,wet,aggregator,178.83,collector,2025-12-11T10:08:00.000Z
MAT_000531,LOT_00276,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/65169fa9ff4e.jpg,2.64,kg,3,intact,aggregator,940.95,collector,2025-12-11T10:08:00.000Z
MAT_000532,LOT_00277,cable,cable_data_thin,,synthetic://images/cable_data_thin/83b06e5b288b.jpg,9.66,kg,1,burnt,office,554.29,collector,2026-08-10T14:56:00.000Z
MAT_000533,LOT_00277,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/cebcd71ad63f.jpg,11.65,kg,6,partially_dismantled,aggregator,1644.78,collector,2026-08-10T14:56:00.000Z
MAT_000534,LOT_00277,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/2bf9298df1ca.jpg,1.72,kg,4,intact,repair_shop,126.26,recycler_corrected,2026-08-10T14:56:00.000Z
MAT_000535,LOT_00278,cable,cable_copper_house,,synthetic://images/cable_copper_house/d3dcea22d57d.jpg,37.72,kg,1,wet,street_pickup,11065.65,collector,2025-09-03T16:12:00.000Z
MAT_000536,LOT_00278,crt,crt_tv,,synthetic://images/crt_tv/47b045fbbf11.jpg,17.08,kg,1,wet,shop,84.77,collector,2025-09-03T16:12:00.000Z
MAT_000537,LOT_00279,crt,crt_monitor,,synthetic://images/crt_monitor/28e72a76c7e4.jpg,42.41,kg,3,intact,aggregator,398.23,recycler_corrected,2026-07-16T18:37:00.000Z
MAT_000538,LOT_00279,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/698043d31149.jpg,4.94,kg,11,partially_dismantled,repair_shop,681.26,collector,2026-07-16T18:37:00.000Z
MAT_000539,LOT_00280,pcb,pcb_mobile,,synthetic://images/pcb_mobile/0f5d40c7463e.jpg,0.04,kg,2,intact,repair_shop,41.6,recycler_corrected,2026-01-31T16:26:00.000Z
MAT_000540,LOT_00281,cable,cable_data_thin,,synthetic://images/cable_data_thin/af83a931ad81.jpg,3.22,kg,1,intact,repair_shop,470.76,collector,2025-11-03T09:35:00.000Z
MAT_000541,LOT_00281,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/80509589e6da.jpg,0.64,kg,1,intact,street_pickup,159.32,collector,2025-11-03T09:35:00.000Z
MAT_000542,LOT_00282,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/e7ac07a70201.jpg,3.6,kg,1,broken,street_pickup,34.89,collector,2025-11-11T15:30:00.000Z
MAT_000543,LOT_00282,crt,crt_monitor,,synthetic://images/crt_monitor/1cad5aaaa741.jpg,105.92,kg,7,intact,shop,958.97,collector,2025-11-11T15:30:00.000Z
MAT_000544,LOT_00283,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/5d0b7ae1dc0c.jpg,3.26,kg,7,partially_dismantled,shop,253.95,collector,2025-11-11T11:49:00.000Z
MAT_000545,LOT_00284,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/8d3003f0f6d1.jpg,0.44,kg,1,partially_dismantled,street_pickup,115.44,collector,2025-10-27T10:48:00.000Z
MAT_000546,LOT_00285,cable,cable_copper_house,,synthetic://images/cable_copper_house/4ef753072d71.jpg,38.99,kg,1,partially_dismantled,office,18717.13,collector,2026-06-14T10:25:00.000Z
MAT_000547,LOT_00285,pcb,pcb_mobile,,synthetic://images/pcb_mobile/bc427e2aa450.jpg,0.21,kg,8,partially_dismantled,aggregator,273.76,collector,2026-06-14T10:25:00.000Z
MAT_000548,LOT_00286,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/77107b5d4a23.jpg,6.39,kg,2,partially_dismantled,street_pickup,964.02,collector,2026-05-21T07:26:00.000Z
MAT_000549,LOT_00286,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/91597bf36f0b.jpg,20.17,kg,3,broken,office,1449.51,recycler_corrected,2026-05-21T07:26:00.000Z
MAT_000550,LOT_00287,cable,cable_data_thin,,synthetic://images/cable_data_thin/ea93be060a42.jpg,21.06,kg,1,burnt,street_pickup,1334.17,recycler_corrected,2026-02-21T06:17:00.000Z
MAT_000551,LOT_00288,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/d93e0185f8bd.jpg,14.83,kg,1,partially_dismantled,repair_shop,544.38,recycler_corrected,2026-07-07T13:14:00.000Z
MAT_000552,LOT_00288,lcd_panel,lcd_tv_panel,,synthetic://images/lcd_tv_panel/e4b037d924f5.jpg,14.05,kg,2,intact,street_pickup,296.03,collector,2026-07-07T13:14:00.000Z
MAT_000553,LOT_00288,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/e3994ace4296.jpg,0.3,kg,1,burnt,office,9.66,recycler_corrected,2026-07-07T13:14:00.000Z
MAT_000554,LOT_00288,cable,cable_copper_house,,synthetic://images/cable_copper_house/e9c02f2bd3c0.jpg,38.35,kg,1,wet,aggregator,10608.34,collector,2026-07-07T13:14:00.000Z
MAT_000555,LOT_00289,pcb,pcb_mobile,,synthetic://images/pcb_mobile/21de8b5f92f8.jpg,0.09,kg,5,partially_dismantled,household,91.07,collector,2025-09-15T18:43:00.000Z
MAT_000556,LOT_00289,cable,cable_data_thin,,synthetic://images/cable_data_thin/bd49542b7173.jpg,40.26,kg,1,partially_dismantled,repair_shop,5392.34,collector,2025-09-15T18:43:00.000Z
MAT_000557,LOT_00289,cable,cable_copper_house,,synthetic://images/cable_copper_house/9ed39eabd071.jpg,3.5,kg,1,broken,street_pickup,973.68,recycler_corrected,2025-09-15T18:43:00.000Z
MAT_000558,LOT_00289,battery,battery_li_ion_mobile,,synthetic://images/battery_li_ion_mobile/c3ed7a64b0ea.jpg,0.43,kg,12,partially_dismantled,shop,77.02,recycler_corrected,2025-09-15T18:43:00.000Z
MAT_000559,LOT_00290,cable,cable_data_thin,,synthetic://images/cable_data_thin/c63d2a1d132f.jpg,1.38,kg,1,intact,aggregator,167.65,collector,2026-04-18T06:00:00.000Z
MAT_000560,LOT_00290,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/edbae72b46d4.jpg,1.9,kg,3,intact,street_pickup,185.16,recycler_corrected,2026-04-18T06:00:00.000Z
MAT_000561,LOT_00291,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/844ca2643420.jpg,0.2,kg,8,intact,repair_shop,828.22,recycler_corrected,2026-06-05T10:24:00.000Z
MAT_000562,LOT_00292,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/475706f7f3fa.jpg,4.18,kg,8,intact,street_pickup,1215.17,recycler_corrected,2026-06-04T07:53:00.000Z
MAT_000563,LOT_00292,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/35a67b7c6688.jpg,2.67,kg,8,broken,office,150.96,collector,2026-06-04T07:53:00.000Z
MAT_000564,LOT_00292,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/ea0a68313836.jpg,23.84,kg,1,wet,street_pickup,545.7,collector,2026-06-04T07:53:00.000Z
MAT_000565,LOT_00293,lcd_panel,lcd_tv_panel,,synthetic://images/lcd_tv_panel/e53c83c152a7.jpg,8.19,kg,1,partially_dismantled,household,187.81,collector,2026-02-24T18:01:00.000Z
MAT_000566,LOT_00293,battery,battery_li_ion_mobile,,synthetic://images/battery_li_ion_mobile/71e5fa3f23a5.jpg,0.3,kg,6,burnt,office,23.17,recycler_corrected,2026-02-24T18:01:00.000Z
MAT_000567,LOT_00294,cable,cable_copper_house,,synthetic://images/cable_copper_house/480ce4f5fc8c.jpg,39.45,kg,1,partially_dismantled,street_pickup,18937.95,collector,2025-09-21T18:04:00.000Z
MAT_000568,LOT_00295,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/0ea6a7c4a5e5.jpg,2.16,kg,4,intact,household,519.85,collector,2026-06-04T10:51:00.000Z
MAT_000569,LOT_00295,cable,cable_copper_house,,synthetic://images/cable_copper_house/01af273cefc9.jpg,17.4,kg,1,intact,street_pickup,6557.36,collector,2026-06-04T10:51:00.000Z
MAT_000570,LOT_00295,battery,battery_button_cell,,synthetic://images/battery_button_cell/bfea872cf506.jpg,36.63,kg,1,partially_dismantled,office,3766.92,recycler_corrected,2026-06-04T10:51:00.000Z
MAT_000571,LOT_00296,cable,cable_aluminium,,synthetic://images/cable_aluminium/ea89e9bc111b.jpg,6.1,kg,1,partially_dismantled,aggregator,871.91,collector,2026-03-16T19:26:00.000Z
MAT_000572,LOT_00297,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/f93e25813f41.jpg,30.05,kg,1,burnt,street_pickup,166.73,recycler_corrected,2026-08-13T06:12:00.000Z
MAT_000573,LOT_00297,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/b122fc108616.jpg,0.3,kg,1,burnt,shop,27.74,collector,2026-08-13T06:12:00.000Z
MAT_000574,LOT_00298,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/df51dc71f149.jpg,4.47,kg,10,wet,aggregator,420.19,collector,2026-05-06T11:22:00.000Z
MAT_000575,LOT_00298,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/5a2f42e6aa01.jpg,2.25,kg,5,broken,street_pickup,137.27,collector,2026-05-06T11:22:00.000Z
MAT_000576,LOT_00299,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/a56e75dd472f.jpg,0.25,kg,11,partially_dismantled,shop,1051.15,recycler_corrected,2025-10-26T08:52:00.000Z
MAT_000577,LOT_00300,battery,battery_button_cell,,synthetic://images/battery_button_cell/ef21196bc184.jpg,3.05,kg,1,partially_dismantled,household,306.42,collector,2026-02-19T10:58:00.000Z
MAT_000578,LOT_00300,pcb,pcb_mobile,,synthetic://images/pcb_mobile/bd2a12530042.jpg,0.18,kg,8,broken,shop,153.39,recycler_corrected,2026-02-19T10:58:00.000Z
MAT_000579,LOT_00301,lcd_panel,lcd_laptop_panel,,synthetic://images/lcd_laptop_panel/7bafd94e1698.jpg,5.08,kg,11,broken,aggregator,183.74,collector,2026-01-02T15:28:00.000Z
MAT_000580,LOT_00302,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/a05d01d59949.jpg,5.63,kg,9,broken,repair_shop,474.96,collector,2025-11-07T15:13:00.000Z
MAT_000581,LOT_00302,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/5b898cbd0fb6.jpg,15.46,kg,1,intact,household,359.45,collector,2025-11-07T15:13:00.000Z
MAT_000582,LOT_00302,crt,crt_tv,,synthetic://images/crt_tv/09b5c218aebd.jpg,128.18,kg,8,intact,repair_shop,797.43,collector,2025-11-07T15:13:00.000Z
MAT_000583,LOT_00303,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/ffa3b7bfc3c7.jpg,10.74,kg,12,wet,street_pickup,2573.26,collector,2026-01-11T15:38:00.000Z
MAT_000584,LOT_00303,cable,cable_copper_house,,synthetic://images/cable_copper_house/40d4e9003c29.jpg,32.18,kg,1,intact,repair_shop,14567.89,collector,2026-01-11T15:38:00.000Z
MAT_000585,LOT_00303,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/82d20f08055c.jpg,38.21,kg,1,intact,household,8027.16,collector,2026-01-11T15:38:00.000Z
MAT_000586,LOT_00304,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/63f62efd12e4.jpg,0.1,kg,5,intact,street_pickup,370.63,collector,2026-06-17T12:35:00.000Z
MAT_000587,LOT_00304,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/bae7cae0811f.jpg,21.76,kg,1,intact,aggregator,677.17,collector,2026-06-17T12:35:00.000Z
MAT_000588,LOT_00305,lcd_panel,led_backlight_strip,,synthetic://images/led_backlight_strip/240c09e140a4.jpg,13.36,kg,1,burnt,repair_shop,636.61,collector,2026-03-13T19:06:00.000Z
MAT_000589,LOT_00306,lcd_panel,lcd_laptop_panel,,synthetic://images/lcd_laptop_panel/69f2fb3efb0b.jpg,3.9,kg,6,partially_dismantled,office,188.7,collector,2025-10-04T17:58:00.000Z
MAT_000590,LOT_00306,battery,battery_button_cell,,synthetic://images/battery_button_cell/ccfad3b3f88b.jpg,13.85,kg,1,partially_dismantled,street_pickup,1440.29,collector,2025-10-04T17:58:00.000Z
MAT_000591,LOT_00306,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/c8e055cbbbac.jpg,12.21,kg,10,intact,household,1356.9,collector,2025-10-04T17:58:00.000Z
MAT_000592,LOT_00307,cable,cable_data_thin,,synthetic://images/cable_data_thin/062f7263e5af.jpg,13.7,kg,1,partially_dismantled,household,1846.17,collector,2026-01-30T06:36:00.000Z
MAT_000593,LOT_00308,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/d35b246503d9.jpg,17.84,kg,1,wet,household,151.23,collector,2026-01-23T14:47:00.000Z
MAT_000594,LOT_00308,pcb,pcb_power_supply,,synthetic://images/pcb_power_supply/e66ab59bd493.jpg,14.88,kg,10,broken,street_pickup,1577.18,recycler_corrected,2026-01-23T14:47:00.000Z
MAT_000595,LOT_00308,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/afbf29cfbb95.jpg,21.67,kg,1,intact,shop,727.68,recycler_corrected,2026-01-23T14:47:00.000Z
MAT_000596,LOT_00308,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/88c66e443d7d.jpg,2.92,kg,9,partially_dismantled,office,672.8,collector,2026-01-23T14:47:00.000Z
MAT_000597,LOT_00309,cable,cable_copper_house,,synthetic://images/cable_copper_house/f699640cea24.jpg,21.46,kg,1,intact,shop,8087.42,collector,2026-06-03T19:22:00.000Z
MAT_000598,LOT_00309,lcd_panel,lcd_tv_panel,,synthetic://images/lcd_tv_panel/4c12f1dcb6ef.jpg,24.52,kg,3,burnt,household,243.52,recycler_corrected,2026-06-03T19:22:00.000Z
MAT_000599,LOT_00309,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/a25ffc2c280e.jpg,15.34,kg,6,intact,aggregator,2148.52,collector,2026-06-03T19:22:00.000Z
MAT_000600,LOT_00310,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/63e269280b96.jpg,33.35,kg,11,intact,street_pickup,5397.03,recycler_corrected,2026-04-28T16:04:00.000Z
MAT_000601,LOT_00310,battery,battery_button_cell,,synthetic://images/battery_button_cell/6cc29c3c25ba.jpg,12.18,kg,1,broken,office,1108.82,collector,2026-04-28T16:04:00.000Z
MAT_000602,LOT_00310,crt,crt_tv,,synthetic://images/crt_tv/a21e39d7d48b.jpg,143.37,kg,7,intact,aggregator,1117.87,recycler_corrected,2026-04-28T16:04:00.000Z
MAT_000603,LOT_00311,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/dc24f5ba062e.jpg,2.02,kg,7,intact,aggregator,518.13,collector,2025-10-01T12:20:00.000Z
MAT_000604,LOT_00311,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/d9ec4e4b7d43.jpg,42.51,kg,1,intact,shop,547.95,collector,2025-10-01T12:20:00.000Z
MAT_000605,LOT_00312,pcb,pcb_mobile,,synthetic://images/pcb_mobile/99b9fbd33bac.jpg,0.07,kg,3,partially_dismantled,repair_shop,76.3,collector,2025-09-25T08:22:00.000Z
MAT_000606,LOT_00313,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/e363937238b3.jpg,7.11,kg,1,partially_dismantled,aggregator,1400.15,recycler_corrected,2026-07-13T17:14:00.000Z
MAT_000607,LOT_00313,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/dbc7220e2e0f.jpg,1.38,kg,2,intact,shop,430.66,collector,2026-07-13T17:14:00.000Z
MAT_000608,LOT_00313,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/89ea91208b32.jpg,3.57,kg,10,broken,shop,220.52,collector,2026-07-13T17:14:00.000Z
MAT_000609,LOT_00314,battery,battery_li_ion_mobile,,synthetic://images/battery_li_ion_mobile/04b54183de06.jpg,0.11,kg,3,partially_dismantled,aggregator,22.75,collector,2025-12-29T14:45:00.000Z
MAT_000610,LOT_00314,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/7b2dea729b4c.jpg,12.13,kg,9,partially_dismantled,repair_shop,1849.09,collector,2025-12-29T14:45:00.000Z
MAT_000611,LOT_00315,cable,cable_data_thin,,synthetic://images/cable_data_thin/234bac5ed3b1.jpg,35.49,kg,1,intact,repair_shop,5380.99,collector,2026-03-04T10:53:00.000Z
MAT_000612,LOT_00315,cable,cable_copper_house,,synthetic://images/cable_copper_house/7b7985e8848c.jpg,36.89,kg,1,broken,shop,13749.14,collector,2026-03-04T10:53:00.000Z
MAT_000613,LOT_00315,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/523f9316963b.jpg,0.23,kg,9,intact,aggregator,1096.44,collector,2026-03-04T10:53:00.000Z
MAT_000614,LOT_00316,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/d59146f6b074.jpg,0.13,kg,6,wet,office,353.94,collector,2026-07-27T06:59:00.000Z
MAT_000615,LOT_00317,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/c1aafca2fa12.jpg,42.6,kg,1,intact,repair_shop,1740.64,collector,2026-07-07T18:20:00.000Z
MAT_000616,LOT_00318,cable,cable_data_thin,,synthetic://images/cable_data_thin/19883bf4352c.jpg,34.23,kg,1,broken,shop,4088.75,collector,2026-04-27T15:33:00.000Z
MAT_000617,LOT_00318,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/e9bd4e815beb.jpg,46.35,kg,12,intact,aggregator,7500.82,collector,2026-04-27T15:33:00.000Z
MAT_000618,LOT_00318,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/142e22ab46fe.jpg,24.21,kg,1,intact,street_pickup,858.24,collector,2026-04-27T15:33:00.000Z
MAT_000619,LOT_00319,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/83b5b96d3469.jpg,32.76,kg,1,broken,aggregator,629.14,recycler_corrected,2025-10-03T15:28:00.000Z
