sampleId,imageRef,imageHash,labelCategoryId,labelSubCategoryId,labelSource,weightKg,district,observedPriceInr,finalPriceInr,capturedAt,split,synthetic
TRN_000566,synthetic://images/lcd_laptop_panel/dca6f7f121e2.jpg,dca6f7f121e2,lcd_panel,lcd_laptop_panel,collector,1.15,Thane,47.63,43.51,2025-10-14T17:54:00.000Z,train,true
TRN_000567,synthetic://images/cable_mixed_scrap/7efcc8da523c.jpg,7efcc8da523c,cable,cable_mixed_scrap,collector,27.59,Bengaluru Urban,4628.15,4219.37,2026-06-15T10:59:00.000Z,train,true
TRN_000568,synthetic://images/plastic_abs_casing/fa320d48d17a.jpg,fa320d48d17a,mixed_plastic,plastic_abs_casing,collector,44.16,Bengaluru Urban,1163.83,1061.03,2026-06-15T10:59:00.000Z,test,true
TRN_000569,synthetic://images/pcb_mobile/2f08f01a9b4f.jpg,2f08f01a9b4f,pcb,pcb_mobile,collector,0.08,Bengaluru Urban,71.88,65.53,2026-06-15T10:59:00.000Z,test,true
TRN_000570,synthetic://images/crt_yoke/f92c7f4ddadd.jpg,f92c7f4ddadd,crt,crt_yoke,collector,4.33,Bengaluru Urban,329.17,300.1,2026-06-15T10:59:00.000Z,train,true
TRN_000571,synthetic://images/cable_mixed_scrap/0185f8bdc267.jpg,0185f8bdc267,cable,cable_mixed_scrap,collector,10.88,Pune,1694.3,1875.26,2025-10-20T10:30:00.000Z,val,true
TRN_000572,synthetic://images/plastic_hips_tv/037d924f558b.jpg,037d924f558b,mixed_plastic,plastic_hips_tv,collector,14.57,Pune,358.29,396.56,2025-10-20T10:30:00.000Z,train,true
TRN_000573,synthetic://images/plastic_hips_tv/994ace4296f8.jpg,994ace4296f8,mixed_plastic,plastic_hips_tv,collector,40.91,Pune,958.11,1060.44,2025-10-20T10:30:00.000Z,train,true
TRN_000574,synthetic://images/cable_data_thin/f9a1eb8777f0.jpg,f9a1eb8777f0,cable,cable_data_thin,collector,18.62,Nashik,2488.84,2723.63,2026-05-04T08:41:00.000Z,val,true
TRN_000575,synthetic://images/battery_button_cell/ebf353821de8.jpg,ebf353821de8,battery,battery_button_cell,recycler_corrected,11.42,Nashik,766.14,838.42,2026-05-04T08:41:00.000Z,train,true
TRN_000576,synthetic://images/battery_lead_acid_ups/7a1e6700e3b0.jpg,7a1e6700e3b0,battery,battery_lead_acid_ups,collector,43.92,Pune,3336.37,3013.96,2026-03-11T07:28:00.000Z,train,true
TRN_000577,synthetic://images/pcb_power_supply/8b036f010c92.jpg,8b036f010c92,pcb,pcb_power_supply,recycler_corrected,5.27,Mumbai Suburban,787.02,771.3,2026-03-12T13:28:00.000Z,val,true
TRN_000578,synthetic://images/crt_tv/0856cfb978c9.jpg,0856cfb978c9,crt,crt_tv,collector,99.79,Mumbai Suburban,778.07,762.53,2026-03-12T13:28:00.000Z,train,true
TRN_000579,synthetic://images/led_backlight_strip/32fa37879552.jpg,32fa37879552,lcd_panel,led_backlight_strip,recycler_corrected,39.17,Mumbai Suburban,4147.71,4064.88,2026-03-12T13:28:00.000Z,test,true
TRN_000580,synthetic://images/cable_aluminium/c9b6f8a7d1d1.jpg,c9b6f8a7d1d1,cable,cable_aluminium,collector,25.44,Bengaluru Urban,3918.52,,2025-12-26T17:31:00.000Z,test,true
TRN_000581,synthetic://images/pcb_cpu_processor/844ca2643420.jpg,844ca2643420,pcb,pcb_cpu_processor,recycler_corrected,0.2,Bengaluru Urban,840.83,,2025-12-26T17:31:00.000Z,train,true
TRN_000582,synthetic://images/crt_monitor/40c9ccf6317f.jpg,40c9ccf6317f,crt,crt_monitor,recycler_corrected,146.06,Bengaluru Urban,1319.37,,2025-12-26T17:31:00.000Z,val,true
TRN_000583,synthetic://images/plastic_hips_tv/e16a9e870659.jpg,e16a9e870659,mixed_plastic,plastic_hips_tv,collector,35.94,Bengaluru Urban,390.58,,2025-12-26T17:31:00.000Z,train,true
TRN_000584,synthetic://images/pcb_motherboard/f9a3ad047d05.jpg,f9a3ad047d05,pcb,pcb_motherboard,collector,8.15,Pune,2793.17,2682.62,2025-10-06T17:47:00.000Z,val,true
TRN_000585,synthetic://images/motor_fan_ac/b093ee207c58.jpg,b093ee207c58,motor_magnet,motor_fan_ac,recycler_corrected,40.03,Mumbai Suburban,6411.2,5788.68,2025-11-04T17:48:00.000Z,test,true
TRN_000586,synthetic://images/crt_yoke/92497a0413f1.jpg,92497a0413f1,crt,crt_yoke,collector,8.44,Mumbai Suburban,681.75,615.55,2025-11-04T17:48:00.000Z,test,true
TRN_000587,synthetic://images/cable_aluminium/ba16fb10efe1.jpg,ba16fb10efe1,cable,cable_aluminium,collector,38.3,Thane,5777.55,5493.58,2026-04-26T11:20:00.000Z,train,true
TRN_000588,synthetic://images/motor_speaker_magnet/50ea6a7c4a5e.jpg,50ea6a7c4a5e,motor_magnet,motor_speaker_magnet,collector,3.3,Nashik,209.62,,2025-09-05T09:19:00.000Z,train,true
TRN_000589,synthetic://images/cable_aluminium/201af273cefc.jpg,201af273cefc,cable,cable_aluminium,collector,16.8,Nashik,2268,,2025-09-05T09:19:00.000Z,val,true
TRN_000590,synthetic://images/battery_button_cell/9bfea872cf50.jpg,9bfea872cf50,battery,battery_button_cell,collector,31.81,Nashik,2582.6,,2025-09-05T09:19:00.000Z,val,true
TRN_000591,synthetic://images/crt_yoke/0ba3f9f9415b.jpg,0ba3f9f9415b,crt,crt_yoke,collector,1.48,Mumbai Suburban,75.68,73.53,2025-12-29T17:10:00.000Z,train,true
TRN_000592,synthetic://images/cable_aluminium/b04cdbb1eccb.jpg,b04cdbb1eccb,cable,cable_aluminium,collector,15.49,Mumbai Suburban,992.04,963.85,2025-12-29T17:10:00.000Z,train,true
TRN_000593,synthetic://images/motor_fan_ac/0a296739f545.jpg,0a296739f545,motor_magnet,motor_fan_ac,recycler_corrected,22.86,Nashik,2718.62,,2025-12-09T19:41:00.000Z,test,true
TRN_000594,synthetic://images/plastic_abs_casing/2f5797999be7.jpg,2f5797999be7,mixed_plastic,plastic_abs_casing,collector,13.78,Nashik,417.67,,2025-12-09T19:41:00.000Z,train,true
TRN_000595,synthetic://images/plastic_abs_casing/76545f09cc90.jpg,76545f09cc90,mixed_plastic,plastic_abs_casing,collector,30.07,Nagpur,906.61,935.98,2026-07-19T09:36:00.000Z,test,true
TRN_000596,synthetic://images/cable_copper_house/0e5e21ef1120.jpg,0e5e21ef1120,cable,cable_copper_house,recycler_corrected,16.32,Nagpur,5229.44,5398.86,2026-07-19T09:36:00.000Z,train,true
TRN_000597,synthetic://images/cable_aluminium/b7b3fca7fcb7.jpg,b7b3fca7fcb7,cable,cable_aluminium,recycler_corrected,1.86,Thane,220.01,,2025-09-15T06:52:00.000Z,train,true
TRN_000598,synthetic://images/led_backlight_strip/bc184051254e.jpg,bc184051254e,lcd_panel,led_backlight_strip,collector,26.46,Thane,2707.12,3137.78,2025-10-16T19:09:00.000Z,test,true
TRN_000599,synthetic://images/cable_data_thin/eecac6caaefc.jpg,eecac6caaefc,cable,cable_data_thin,collector,29.51,Mumbai Suburban,4314.36,,2025-11-04T16:58:00.000Z,train,true
TRN_000600,synthetic://images/cable_aluminium/e5d7bafd94e1.jpg,e5d7bafd94e1,cable,cable_aluminium,collector,8.19,Mumbai Suburban,1167.24,,2025-11-04T16:58:00.000Z,val,true
TRN_000601,synthetic://images/battery_button_cell/4beca05d01d5.jpg,4beca05d01d5,battery,battery_button_cell,collector,11.26,Nashik,875.68,759.3,2026-06-03T18:03:00.000Z,val,true
TRN_000602,synthetic://images/pcb_tv_low_grade/e565b898cbd0.jpg,e565b898cbd0,pcb,pcb_tv_low_grade,collector,2.64,Nashik,270.15,234.25,2026-06-03T18:03:00.000Z,train,true
TRN_000603,synthetic://images/motor_speaker_magnet/94509b5c218a.jpg,94509b5c218a,motor_magnet,motor_speaker_magnet,collector,0.68,Nashik,41.65,36.11,2026-06-03T18:03:00.000Z,test,true
TRN_000604,synthetic://images/motor_hdd_assembly/c3c7ddcab57e.jpg,c3c7ddcab57e,motor_magnet,motor_hdd_assembly,recycler_corrected,3.78,New Delhi,480.28,,2025-09-22T19:37:00.000Z,train,true
TRN_000605,synthetic://images/pcb_ram_gold/30344486a01f.jpg,30344486a01f,pcb,pcb_ram_gold,collector,0.04,Pune,29.77,,2026-06-23T16:08:00.000Z,val,true
TRN_000606,synthetic://images/battery_lead_acid_ups/9b037ac4028c.jpg,9b037ac4028c,battery,battery_lead_acid_ups,recycler_corrected,93.42,Pune,8388.69,,2026-06-23T16:08:00.000Z,train,true
TRN_000607,synthetic://images/battery_li_ion_laptop/21f435a19cce.jpg,21f435a19cce,battery,battery_li_ion_laptop,collector,3.73,Nashik,841.23,757.5,2025-09-29T09:15:00.000Z,val,true
TRN_000608,synthetic://images/plastic_mixed_dirty/cea6a4cab1c6.jpg,cea6a4cab1c6,mixed_plastic,plastic_mixed_dirty,collector,11.27,Thane,107.2,94.01,2026-01-04T09:08:00.000Z,train,true
TRN_000609,synthetic://images/lcd_monitor_panel/30a98e7bfc8c.jpg,30a98e7bfc8c,lcd_panel,lcd_monitor_panel,recycler_corrected,43.21,Pune,846.83,797.97,2026-06-01T19:12:00.000Z,train,true
TRN_000610,synthetic://images/pcb_tv_low_grade/efa8f8bd92b0.jpg,efa8f8bd92b0,pcb,pcb_tv_low_grade,collector,4.22,Pune,432.89,407.91,2026-06-01T19:12:00.000Z,train,true
TRN_000611,synthetic://images/motor_small_appliance/d1851a0bce00.jpg,d1851a0bce00,motor_magnet,motor_small_appliance,collector,10.21,Thane,1418.11,1333.18,2026-08-18T19:23:00.000Z,train,true
TRN_000612,synthetic://images/crt_tv/0b092622758b.jpg,0b092622758b,crt,crt_tv,recycler_corrected,237.96,Thane,1851.3,1740.43,2026-08-18T19:23:00.000Z,train,true
TRN_000613,synthetic://images/motor_small_appliance/417c930a4c69.jpg,417c930a4c69,motor_magnet,motor_small_appliance,recycler_corrected,17.65,Thane,2451.48,2304.67,2026-08-18T19:23:00.000Z,train,true
TRN_000614,synthetic://images/pcb_tv_low_grade/3d901fc0e3bf.jpg,3d901fc0e3bf,pcb,pcb_tv_low_grade,collector,2.78,Nashik,284.48,285.64,2026-06-07T10:43:00.000Z,test,true
TRN_000615,synthetic://images/battery_lead_acid_ups/13bf81bb7266.jpg,13bf81bb7266,battery,battery_lead_acid_ups,collector,48.12,Mumbai Suburban,4698.41,4475.43,2026-01-17T10:00:00.000Z,train,true
TRN_000616,synthetic://images/cable_mixed_scrap/416a1380073c.jpg,416a1380073c,cable,cable_mixed_scrap,collector,15.67,Mumbai Suburban,2563.97,2442.29,2026-01-17T10:00:00.000Z,train,true
TRN_000617,synthetic://images/motor_fan_ac/dec48eca273e.jpg,dec48eca273e,motor_magnet,motor_fan_ac,recycler_corrected,19.05,Mumbai Suburban,3203.6,3051.56,2026-01-17T10:00:00.000Z,train,true
TRN_000618,synthetic://images/pcb_ram_gold/8de6aff769be.jpg,8de6aff769be,pcb,pcb_ram_gold,collector,0.32,Nagpur,444.96,,2026-07-31T08:33:00.000Z,train,true
TRN_000619,synthetic://images/motor_speaker_magnet/a054d91fb45b.jpg,a054d91fb45b,motor_magnet,motor_speaker_magnet,collector,2.11,Nagpur,139.13,,2026-07-31T08:33:00.000Z,test,true
TRN_000620,synthetic://images/pcb_cpu_processor/29fbc740a8a9.jpg,29fbc740a8a9,pcb,pcb_cpu_processor,collector,0.03,Nagpur,116.95,,2026-07-31T08:33:00.000Z,train,true
TRN_000621,synthetic://images/pcb_mobile/c19d70a1e8ae.jpg,c19d70a1e8ae,pcb,pcb_mobile,collector,0.14,Pune,147.32,145.81,2026-01-22T10:21:00.000Z,train,true
TRN_000622,synthetic://images/motor_hdd_assembly/0ec27325531b.jpg,0ec27325531b,motor_magnet,motor_hdd_assembly,recycler_corrected,1.73,Mumbai Suburban,351.62,311.42,2026-03-21T14:23:00.000Z,train,true
TRN_000623,synthetic://images/cable_data_thin/ec79788b2e24.jpg,ec79788b2e24,cable,cable_data_thin,collector,33.55,Mumbai Suburban,3987.44,,2025-12-17T08:05:00.000Z,val,true
TRN_000624,synthetic://images/cable_mixed_scrap/0709f5f79597.jpg,0709f5f79597,cable,cable_mixed_scrap,collector,35.15,Mumbai Suburban,7118.58,,2025-11-23T08:11:00.000Z,train,true
TRN_000625,synthetic://images/pcb_tv_low_grade/b196171c2d34.jpg,b196171c2d34,pcb,pcb_tv_low_grade,collector,3.48,Mumbai Suburban,434.28,378.78,2025-09-17T08:40:00.000Z,train,true
TRN_000626,synthetic://images/plastic_mixed_dirty/431ad0b3ad2d.jpg,431ad0b3ad2d,mixed_plastic,plastic_mixed_dirty,collector,28.87,Mumbai Suburban,272.24,237.45,2025-09-17T08:40:00.000Z,train,true
TRN_000627,synthetic://images/pcb_tv_low_grade/6b9ba5798a23.jpg,6b9ba5798a23,pcb,pcb_tv_low_grade,collector,2.84,Mumbai Suburban,364.4,239.12,2026-02-25T10:42:00.000Z,train,true
TRN_000628,synthetic://images/pcb_tv_low_grade/1eb7573e68e1.jpg,1eb7573e68e1,pcb,pcb_tv_low_grade,collector,3.08,Mumbai Suburban,376.38,246.98,2026-02-25T10:42:00.000Z,train,true
TRN_000629,synthetic://images/motor_fan_ac/308f7d016433.jpg,308f7d016433,motor_magnet,motor_fan_ac,collector,20.18,Mumbai Suburban,3313.35,3284.87,2026-07-10T07:54:00.000Z,train,true
TRN_000630,synthetic://images/battery_button_cell/5e325423519c.jpg,5e325423519c,battery,battery_button_cell,collector,4.31,Mumbai Suburban,477.39,473.29,2026-07-10T07:54:00.000Z,train,true
TRN_000631,synthetic://images/motor_hdd_assembly/e77e7294fd69.jpg,e77e7294fd69,motor_magnet,motor_hdd_assembly,recycler_corrected,2.99,Mumbai Suburban,831.81,824.66,2026-07-10T07:54:00.000Z,train,true
TRN_000632,synthetic://images/cable_mixed_scrap/44675ed7c023.jpg,44675ed7c023,cable,cable_mixed_scrap,collector,42.8,Mumbai Suburban,9221.24,9141.98,2026-07-10T07:54:00.000Z,test,true
TRN_000633,synthetic://images/pcb_mobile/379e24e3da11.jpg,379e24e3da11,pcb,pcb_mobile,collector,0.16,Pune,173.33,,2026-05-10T18:32:00.000Z,val,true
TRN_000634,synthetic://images/cable_copper_house/366cc532163a.jpg,366cc532163a,cable,cable_copper_house,collector,9.85,Pune,3198.49,,2026-05-10T18:32:00.000Z,train,true
TRN_000635,synthetic://images/crt_yoke/8ad56cf40dc3.jpg,8ad56cf40dc3,crt,crt_yoke,collector,3.21,Mumbai Suburban,247.07,258.22,2026-04-04T19:22:00.000Z,train,true
TRN_000636,synthetic://images/cable_aluminium/48d05d60efec.jpg,48d05d60efec,cable,cable_aluminium,collector,2.36,Mumbai Suburban,352.17,368.07,2026-04-04T19:22:00.000Z,train,true
TRN_000637,synthetic://images/battery_button_cell/9bcf6c8a0d85.jpg,9bcf6c8a0d85,battery,battery_button_cell,collector,12.81,Mumbai Suburban,1340.82,1289.44,2026-06-05T17:43:00.000Z,train,true
TRN_000638,synthetic://images/pcb_motherboard/d4955a3981b3.jpg,d4955a3981b3,pcb,pcb_motherboard,collector,3.85,Mumbai Suburban,626.71,602.7,2026-06-05T17:43:00.000Z,val,true
TRN_000639,synthetic://images/pcb_cpu_processor/12f1e85142e2.jpg,12f1e85142e2,pcb,pcb_cpu_processor,collector,0.02,Pune,85.24,85.52,2026-02-03T12:32:00.000Z,train,true
TRN_000640,synthetic://images/pcb_motherboard/b0cbacaeb72e.jpg,b0cbacaeb72e,pcb,pcb_motherboard,collector,0.81,Pune,251.25,254.87,2025-11-18T15:15:00.000Z,train,true
TRN_000641,synthetic://images/pcb_mobile/3a7b59f29d7a.jpg,3a7b59f29d7a,pcb,pcb_mobile,collector,0.18,Mumbai Suburban,223.53,209.95,2026-01-06T11:00:00.000Z,train,true
TRN_000642,synthetic://images/pcb_mobile/6a1d9358a901.jpg,6a1d9358a901,pcb,pcb_mobile,collector,0.05,Mumbai Suburban,27.94,26.24,2026-01-06T11:00:00.000Z,train,true
TRN_000643,synthetic://images/plastic_mixed_dirty/ee1083371033.jpg,ee1083371033,mixed_plastic,plastic_mixed_dirty,collector,3.03,Mumbai Suburban,29.07,27.3,2026-01-06T11:00:00.000Z,train,true
TRN_000644,synthetic://images/plastic_hips_tv/197aa8f3acd8.jpg,197aa8f3acd8,mixed_plastic,plastic_hips_tv,collector,23.18,Pune,243.36,,2026-01-05T08:00:00.000Z,val,true
TRN_000645,synthetic://images/plastic_abs_casing/a56fcfd27dc2.jpg,a56fcfd27dc2,mixed_plastic,plastic_abs_casing,collector,30.51,Pune,1024.53,,2026-01-05T08:00:00.000Z,train,true
TRN_000646,synthetic://images/pcb_motherboard/bd26a05d9594.jpg,bd26a05d9594,pcb,pcb_motherboard,collector,6.32,Thane,1734.76,1601.33,2025-11-20T18:33:00.000Z,val,true
TRN_000647,synthetic://images/cable_mixed_scrap/6f4eaa85f112.jpg,6f4eaa85f112,cable,cable_mixed_scrap,collector,30.36,Pune,5994.34,5942.42,2025-11-14T19:07:00.000Z,val,true
TRN_000648,synthetic://images/crt_yoke/e38a54fbb029.jpg,e38a54fbb029,crt,crt_yoke,collector,5.04,Pune,297.15,294.58,2025-11-14T19:07:00.000Z,train,true
TRN_000649,synthetic://images/motor_small_appliance/78ba8d7640fe.jpg,78ba8d7640fe,motor_magnet,motor_small_appliance,collector,10.08,Pune,1424.92,1412.58,2025-11-14T19:07:00.000Z,train,true
TRN_000650,synthetic://images/motor_speaker_magnet/4176025cb1d4.jpg,4176025cb1d4,motor_magnet,motor_speaker_magnet,collector,4.04,Pune,248.79,235.7,2025-11-20T07:06:00.000Z,train,true
TRN_000651,synthetic://images/pcb_power_supply/7fbe0e80cb0c.jpg,7fbe0e80cb0c,pcb,pcb_power_supply,recycler_corrected,2.67,Pune,364.06,344.9,2025-11-20T07:06:00.000Z,train,true
TRN_000652,synthetic://images/crt_monitor/fc16ea8d197f.jpg,fc16ea8d197f,crt,crt_monitor,collector,39.43,Bengaluru Urban,352.11,,2026-06-25T18:37:00.000Z,val,true
TRN_000653,synthetic://images/cable_mixed_scrap/1f25e1920d18.jpg,1f25e1920d18,cable,cable_mixed_scrap,collector,37.41,Bengaluru Urban,3443.83,,2026-06-25T18:37:00.000Z,train,true
TRN_000654,synthetic://images/pcb_power_supply/156b607e8dd1.jpg,156b607e8dd1,pcb,pcb_power_supply,collector,7.01,Bengaluru Urban,1045.68,,2026-06-25T18:37:00.000Z,val,true
TRN_000655,synthetic://images/pcb_ram_gold/62c5b479a767.jpg,62c5b479a767,pcb,pcb_ram_gold,collector,0.34,Thane,534.35,462.89,2025-11-03T06:37:00.000Z,test,true
TRN_000656,synthetic://images/cable_data_thin/8bc1768789d0.jpg,8bc1768789d0,cable,cable_data_thin,collector,23.29,Thane,2296.93,1989.74,2025-11-03T06:37:00.000Z,train,true
TRN_000657,synthetic://images/battery_button_cell/bee46afcd9f1.jpg,bee46afcd9f1,battery,battery_button_cell,collector,1.03,Thane,102.27,106.26,2025-11-16T15:20:00.000Z,train,true
TRN_000658,synthetic://images/cable_copper_house/9c69aeb899d4.jpg,9c69aeb899d4,cable,cable_copper_house,collector,6.91,Thane,3033.6,3151.85,2025-11-16T15:20:00.000Z,val,true
TRN_000659,synthetic://images/motor_hdd_assembly/a08ec0589696.jpg,a08ec0589696,motor_magnet,motor_hdd_assembly,collector,3.02,Pune,846.23,799.14,2026-05-06T17:18:00.000Z,train,true
TRN_000660,synthetic://images/pcb_ram_gold/1e13cbd233e1.jpg,1e13cbd233e1,pcb,pcb_ram_gold,recycler_corrected,0.23,Mumbai Suburban,372,383.84,2026-03-21T07:45:00.000Z,train,true
TRN_000661,synthetic://images/plastic_abs_casing/9754ed584fad.jpg,9754ed584fad,mixed_plastic,plastic_abs_casing,collector,14.18,Mumbai Suburban,523.65,540.31,2026-03-21T07:45:00.000Z,val,true
TRN_000662,synthetic://images/plastic_mixed_dirty/83004e099be2.jpg,83004e099be2,mixed_plastic,plastic_mixed_dirty,collector,29.48,New Delhi,408.3,456.66,2026-07-23T19:46:00.000Z,train,true
TRN_000663,synthetic://images/cable_data_thin/9eb85f84d6f1.jpg,9eb85f84d6f1,cable,cable_data_thin,collector,29.56,Thane,4161.46,3666.59,2026-02-12T11:18:00.000Z,train,true
TRN_000664,synthetic://images/plastic_hips_tv/e1c7a7e18e6c.jpg,e1c7a7e18e6c,mixed_plastic,plastic_hips_tv,collector,10.04,Thane,249.29,219.65,2026-02-12T11:18:00.000Z,train,true
TRN_000665,synthetic://images/motor_fan_ac/31c003ab6f53.jpg,31c003ab6f53,motor_magnet,motor_fan_ac,collector,7.49,Nashik,1150.5,,2026-04-11T10:31:00.000Z,test,true
TRN_000666,synthetic://images/pcb_power_supply/b88bb433567b.jpg,b88bb433567b,pcb,pcb_power_supply,collector,12.55,Nashik,1685.84,,2026-04-11T10:31:00.000Z,train,true
TRN_000667,synthetic://images/crt_yoke/b027c6d58334.jpg,b027c6d58334,crt,crt_yoke,collector,4.07,Nagpur,228.75,,2025-12-12T14:53:00.000Z,val,true
TRN_000668,synthetic://images/cable_copper_house/0fc9c5697bc6.jpg,0fc9c5697bc6,cable,cable_copper_house,collector,8.25,Nagpur,3075.52,,2025-12-12T14:53:00.000Z,train,true
TRN_000669,synthetic://images/cable_mixed_scrap/32106a19d07f.jpg,32106a19d07f,cable,cable_mixed_scrap,collector,22.82,Nagpur,4138.64,,2025-12-12T14:53:00.000Z,test,true
TRN_000670,synthetic://images/cable_aluminium/7aced173ef58.jpg,7aced173ef58,cable,cable_aluminium,collector,23.53,Pune,3216.32,2896.7,2026-01-08T16:46:00.000Z,val,true
TRN_000671,synthetic://images/crt_monitor/7029ae61b88d.jpg,7029ae61b88d,crt,crt_monitor,collector,36.47,Chhatrapati Sambhajinagar,191.98,163.11,2026-08-08T11:02:00.000Z,train,true
TRN_000672,synthetic://images/plastic_hips_tv/8781c3213be7.jpg,8781c3213be7,mixed_plastic,plastic_hips_tv,collector,17.95,Mumbai Suburban,474.06,,2025-10-28T06:28:00.000Z,train,true
TRN_000673,synthetic://images/lcd_tv_panel/0186566f2dbc.jpg,0186566f2dbc,lcd_panel,lcd_tv_panel,recycler_corrected,74.35,Nagpur,1385.91,1447.37,2026-07-26T17:42:00.000Z,train,true
TRN_000674,synthetic://images/battery_button_cell/53ac5baf37ba.jpg,53ac5baf37ba,battery,battery_button_cell,collector,3.49,Nagpur,279.25,291.63,2026-07-26T17:42:00.000Z,val,true
TRN_000675,synthetic://images/cable_data_thin/b9ae6fa4fa76.jpg,b9ae6fa4fa76,cable,cable_data_thin,collector,28.6,Nagpur,3361.07,3510.12,2026-07-26T17:42:00.000Z,train,true
TRN_000676,synthetic://images/crt_tv/90e6b82c524b.jpg,90e6b82c524b,crt,crt_tv,collector,82.87,Nagpur,220.86,230.65,2026-07-26T17:42:00.000Z,train,true
TRN_000677,synthetic://images/crt_monitor/e0c6c8f1bf00.jpg,e0c6c8f1bf00,crt,crt_monitor,collector,66.22,Pune,548.38,612.11,2026-02-20T16:47:00.000Z,train,true
TRN_000678,synthetic://images/plastic_abs_casing/067b3686e578.jpg,067b3686e578,mixed_plastic,plastic_abs_casing,collector,43.37,Pune,1194.22,1333,2026-02-20T16:47:00.000Z,train,true
TRN_000679,synthetic://images/plastic_mixed_dirty/7f8d39465124.jpg,7f8d39465124,mixed_plastic,plastic_mixed_dirty,collector,24.81,Mumbai Suburban,306.16,312.2,2026-07-01T10:32:00.000Z,train,true
TRN_000680,synthetic://images/lcd_monitor_panel/3d1c95d6ab42.jpg,3d1c95d6ab42,lcd_panel,lcd_monitor_panel,collector,37.59,Thane,888.63,970.95,2025-11-15T17:54:00.000Z,train,true
TRN_000681,synthetic://images/cable_data_thin/bf6172481375.jpg,bf6172481375,cable,cable_data_thin,collector,3.91,Bengaluru Urban,470.93,539.09,2025-12-19T14:52:00.000Z,test,true
TRN_000682,synthetic://images/cable_data_thin/f39e078a7bc6.jpg,f39e078a7bc6,cable,cable_data_thin,collector,25.86,Bengaluru Urban,3798.32,4348.04,2025-12-19T14:52:00.000Z,val,true
TRN_000683,synthetic://images/pcb_power_supply/101e94aef6c8.jpg,101e94aef6c8,pcb,pcb_power_supply,collector,15.95,Mumbai Suburban,2413.24,2060.8,2026-04-16T14:23:00.000Z,train,true
TRN_000684,synthetic://images/motor_hdd_assembly/e90bd3d2177c.jpg,e90bd3d2177c,motor_magnet,motor_hdd_assembly,collector,1.97,Mumbai Suburban,521.86,445.64,2026-04-16T14:23:00.000Z,train,true
TRN_000685,synthetic://images/lcd_laptop_panel/c02c7c70e52d.jpg,c02c7c70e52d,lcd_panel,lcd_laptop_panel,recycler_corrected,3.54,Nashik,161.92,141,2026-03-19T16:55:00.000Z,train,true
TRN_000686,synthetic://images/cable_aluminium/56102c72e37b.jpg,56102c72e37b,cable,cable_aluminium,recycler_corrected,13.67,Nashik,1525.94,1328.75,2026-03-19T16:55:00.000Z,train,true
